web-scraper-order,web-scraper-start-url,Детальная страница,Детальная страница-href,name,price,property--type,property--value,packaging--type,packaging--value,image
"1700425354-70","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","Толщина, мм","16","","",""
"1700425354-71","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","Вес, кг","4","","",""
"1700425354-72","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","Длина","2070 мм",""
"1700425354-73","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","Ширина","185 мм",""
"1700425354-74","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","Высота","16 мм",""
"1700425354-75","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","Вес, кг","4.00",""
"1700425354-76","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","В упаковке, м.п.","2.07",""
"1700425354-77","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","В упаковке, шт","Наборная",""
"1700425354-78","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139497/P19-185-16_1000x1000_799.jpg"
"1700425354-79","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139497/P19-185-16-1_1000x1000_799.jpg"
"1700425354-80","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139497/P19-185-16-2_1000x1000_799.jpg"
"1700425354-81","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139497/P19-185-16-3_1000x1000_799.jpg"
"1700425354-82","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","","https://eparket.com/assets/cache_image/images/product/14/139497/P19-185-16-4_1000x1000_799.jpg"
"1700425354-83","https://eparket.com/plintus/likorn","Код товара: 198370
        Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16650 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-1918516-2070-185-16","Плинтус МДФ под покраску Ликорн Р 19.185.16 фигурный 2070×185×16","650 ₽ / м.п.","","","","",""
"1700425357-84","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Страна производитель","Россия","","",""
"1700425357-85","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Материал","МДФ","","",""
"1700425357-86","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Покрытие","Под покраску","","",""
"1700425357-87","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Форма плинтуса","Фигурный","","",""
"1700425357-88","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Гибкость","Нет","","",""
"1700425357-89","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Кабель канал","Да","","",""
"1700425357-90","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Светодиодная подсветка?","Нет","","",""
"1700425357-91","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Класс пожарной опасности","КМ-3","","",""
"1700425357-92","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Артикул товара","Р 25.127.18","","",""
"1700425357-93","https://eparket.com/plintus/likorn","Код товара: 198375
        Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18488 ₽/м.п.","https://eparket.com/plintus/likorn/mdf-pod-pokrasku/r-2512718-2070-127-18","Плинтус МДФ под покраску Ликорн Р 25.127.18 фигурный 2070×127×18","488 ₽ / м.п.","Длина, мм","2070","","",""
